building_id,building_type,zone,year,month,total_kwh,total_carbon_tonnes,total_cost_usd,total_ll97_penalty_usd,violation_rate_pct,solar_pct,yoy_kwh_change_pct
164,COMMERCIAL OFFICE,BRONX,2022,7,1681.0699999999997,0.39,295.0,0.0,0.0,8.52,
164,COMMERCIAL OFFICE,BRONX,2022,8,1897.3899999999999,0.44,320.32,0.0,0.0,8.72,
164,COMMERCIAL OFFICE,BRONX,2022,9,1662.05,0.39,264.14,0.0,0.0,10.11,
164,COMMERCIAL OFFICE,BRONX,2022,10,2217.27,0.52,405.76000000000005,0.0,0.0,10.08,
164,COMMERCIAL OFFICE,BRONX,2022,11,2479.76,0.58,393.71,0.0,0.0,7.38,
164,COMMERCIAL OFFICE,BRONX,2022,12,2426.3100000000004,0.57,384.3400000000001,0.0,0.0,9.49,
164,COMMERCIAL OFFICE,BRONX,2023,1,1587.39,0.37,268.11,0.0,0.0,11.89,-13.9
164,COMMERCIAL OFFICE,BRONX,2023,2,1094.82,0.26,199.57,0.0,0.0,7.76,-30.82
164,COMMERCIAL OFFICE,BRONX,2023,3,2411.56,0.56,398.34000000000003,0.0,0.0,9.13,7.29
164,COMMERCIAL OFFICE,BRONX,2023,4,1395.42,0.33,255.27,0.0,0.0,7.47,-8.07
164,COMMERCIAL OFFICE,BRONX,2023,5,1560.06,0.36,278.55,0.0,0.0,10.12,32.98
164,COMMERCIAL OFFICE,BRONX,2023,6,3572.7800000000007,0.83,629.33,0.0,0.0,9.56,199.87
164,COMMERCIAL OFFICE,BRONX,2023,7,2139.16,0.5,377.77,0.0,0.0,8.71,27.25
164,COMMERCIAL OFFICE,BRONX,2023,8,2346.4500000000003,0.55,417.93000000000006,0.0,0.0,8.26,23.67
164,COMMERCIAL OFFICE,BRONX,2023,9,1790.43,0.42,324.44000000000005,0.0,0.0,12.02,7.72
164,COMMERCIAL OFFICE,BRONX,2023,10,1170.77,0.27,177.93,0.0,0.0,9.08,-47.2
164,COMMERCIAL OFFICE,BRONX,2023,11,1620.35,0.38,284.11999999999995,0.0,0.0,11.17,-34.66
164,COMMERCIAL OFFICE,BRONX,2023,12,2025.1200000000003,0.47,325.09,0.0,0.0,9.79,-16.53
164,COMMERCIAL OFFICE,BRONX,2024,1,1683.16,0.39,307.31,0.0,0.0,8.53,6.03
164,COMMERCIAL OFFICE,BRONX,2024,2,1636.69,0.38,271.92999999999995,0.0,0.0,10.19,49.49
164,COMMERCIAL OFFICE,BRONX,2024,3,1307.18,0.3,220.1,0.0,0.0,13.57,-45.8
164,COMMERCIAL OFFICE,BRONX,2024,4,1472.6599999999999,0.34,235.54999999999998,0.0,0.0,10.71,5.54
164,COMMERCIAL OFFICE,BRONX,2024,5,1655.2899999999997,0.39,276.5,0.0,0.0,10.35,6.1
164,COMMERCIAL OFFICE,BRONX,2024,6,1298.02,0.3,222.79999999999998,0.0,0.0,11.37,-63.67
164,COMMERCIAL OFFICE,BRONX,2024,7,1822.27,0.42,300.07,0.0,0.0,7.23,-14.81
164,COMMERCIAL OFFICE,BRONX,2024,8,2043.5200000000002,0.48,343.37,0.0,0.0,9.25,-12.91
164,COMMERCIAL OFFICE,BRONX,2024,9,1175.0,0.27,203.97,0.0,0.0,11.02,-34.37
164,COMMERCIAL OFFICE,BRONX,2024,10,1573.68,0.37,273.01000000000005,0.0,0.0,8.49,34.41
164,COMMERCIAL OFFICE,BRONX,2024,11,2175.6000000000004,0.51,384.9,0.0,0.0,9.77,34.27
164,COMMERCIAL OFFICE,BRONX,2024,12,1677.0200000000002,0.39,242.41000000000003,0.0,0.0,12.26,-17.19
165,GOVERNMENT,QUEENS,2022,1,82.9,0.02,13.39,0.0,0.0,0.0,
165,GOVERNMENT,QUEENS,2022,2,86.21000000000001,0.02,13.75,0.0,0.0,0.0,
165,GOVERNMENT,QUEENS,2022,3,120.01999999999998,0.03,22.19,0.0,0.0,0.0,
165,GOVERNMENT,QUEENS,2022,4,77.83,0.02,13.759999999999998,0.0,0.0,0.0,
165,GOVERNMENT,QUEENS,2022,5,68.64,0.02,11.120000000000001,0.0,0.0,0.0,
165,GOVERNMENT,QUEENS,2022,6,90.28,0.02,16.18,0.0,0.0,0.0,
165,GOVERNMENT,QUEENS,2022,7,93.82,0.02,15.629999999999999,0.0,0.0,0.0,
165,GOVERNMENT,QUEENS,2022,8,111.17,0.03,19.68,0.0,0.0,0.0,
165,GOVERNMENT,QUEENS,2022,9,73.43,0.02,11.799999999999997,0.0,0.0,0.0,
165,GOVERNMENT,QUEENS,2022,10,123.78999999999999,0.03,21.23,0.0,0.0,0.0,
165,GOVERNMENT,QUEENS,2022,11,133.53000000000003,0.03,23.020000000000003,0.0,0.0,0.0,
165,GOVERNMENT,QUEENS,2022,12,135.1,0.03,22.340000000000007,0.0,0.0,0.0,
165,GOVERNMENT,QUEENS,2023,1,77.42999999999999,0.02,13.360000000000001,0.0,0.0,0.0,-6.6
165,GOVERNMENT,QUEENS,2023,2,77.60000000000001,0.02,12.45,0.0,0.0,0.0,-9.99
165,GOVERNMENT,QUEENS,2023,3,136.16,0.03,23.55,0.0,0.0,0.0,13.45
165,GOVERNMENT,QUEENS,2023,4,69.94,0.02,12.340000000000002,0.0,0.0,0.0,-10.14
165,GOVERNMENT,QUEENS,2023,5,79.62,0.02,13.080000000000002,0.0,0.0,0.0,16.0
165,GOVERNMENT,QUEENS,2023,6,175.69,0.04,29.540000000000003,0.0,0.0,0.0,94.61
165,GOVERNMENT,QUEENS,2023,7,123.13999999999999,0.03,20.369999999999997,0.0,0.0,0.0,31.25
165,GOVERNMENT,QUEENS,2023,8,159.89999999999998,0.04,25.93,0.0,0.0,0.0,43.83
165,GOVERNMENT,QUEENS,2023,9,66.5,0.02,10.46,0.0,0.0,0.0,-9.44
165,GOVERNMENT,QUEENS,2023,10,68.56,0.02,11.940000000000001,0.0,0.0,0.0,-44.62
165,GOVERNMENT,QUEENS,2023,11,86.92,0.02,13.799999999999999,0.0,0.0,0.0,-34.91
165,GOVERNMENT,QUEENS,2023,12,106.84,0.02,18.13,0.0,0.0,0.0,-20.92
165,GOVERNMENT,QUEENS,2024,1,82.74,0.02,13.440000000000001,0.0,0.0,0.0,6.86
165,GOVERNMENT,QUEENS,2024,2,92.86,0.02,15.95,0.0,0.0,0.0,19.66
165,GOVERNMENT,QUEENS,2024,3,72.60000000000001,0.02,11.450000000000001,0.0,0.0,0.0,-46.68
165,GOVERNMENT,QUEENS,2024,4,90.91,0.02,15.31,0.0,0.0,0.0,29.98
165,GOVERNMENT,QUEENS,2024,5,68.87,0.02,12.54,0.0,0.0,0.0,-13.5
165,GOVERNMENT,QUEENS,2024,6,108.92999999999999,0.03,18.39,0.0,0.0,0.0,-38.0
165,GOVERNMENT,QUEENS,2024,7,101.30999999999999,0.02,17.599999999999998,0.0,0.0,0.0,-17.73
165,GOVERNMENT,QUEENS,2024,8,111.25999999999999,0.03,19.209999999999997,0.0,0.0,0.0,-30.42
165,GOVERNMENT,QUEENS,2024,9,66.16,0.02,11.000000000000002,0.0,0.0,0.0,-0.51
165,GOVERNMENT,QUEENS,2024,10,76.66,0.02,12.829999999999998,0.0,0.0,0.0,11.81
165,GOVERNMENT,QUEENS,2024,11,128.47000000000003,0.03,22.85,0.0,0.0,0.0,47.8
165,GOVERNMENT,QUEENS,2024,12,74.60000000000001,0.02,12.540000000000001,0.0,0.0,0.0,-30.18
166,RETAIL,BRONX,2022,1,1096.7,0.26,189.55,0.0,0.0,0.0,
166,RETAIL,BRONX,2022,2,887.66,0.21,153.97,0.0,0.0,0.0,
166,RETAIL,BRONX,2022,3,1427.21,0.33,248.25000000000003,0.0,0.0,0.0,
166,RETAIL,BRONX,2022,4,1055.89,0.25,176.8,0.0,0.0,0.0,
166,RETAIL,BRONX,2022,5,790.14,0.18,136.89,0.0,0.0,0.0,
166,RETAIL,BRONX,2022,6,783.47,0.18,134.29,0.0,0.0,0.0,
166,RETAIL,BRONX,2022,7,1020.28,0.24,168.35999999999999,0.0,0.0,0.0,
166,RETAIL,BRONX,2022,8,1252.93,0.29,204.68,0.0,0.0,0.0,
166,RETAIL,BRONX,2022,9,964.0999999999999,0.22,148.14000000000001,0.0,0.0,0.0,
166,RETAIL,BRONX,2022,10,1244.1599999999999,0.29,206.73999999999995,0.0,0.0,0.0,
166,RETAIL,BRONX,2022,11,1563.39,0.36,252.49,0.0,0.0,0.0,
166,RETAIL,BRONX,2022,12,1391.02,0.32,251.03,0.0,0.0,0.0,
166,RETAIL,BRONX,2023,1,1063.9,0.25,189.51000000000002,0.0,0.0,0.0,-2.99
166,RETAIL,BRONX,2023,2,904.1699999999998,0.21,160.11999999999998,0.0,0.0,0.0,1.86
166,RETAIL,BRONX,2023,3,1180.61,0.28,200.95000000000002,0.0,0.0,0.0,-17.28
166,RETAIL,BRONX,2023,4,939.8599999999999,0.22,162.0,0.0,0.0,0.0,-10.99
166,RETAIL,BRONX,2023,5,866.5600000000001,0.2,145.52,0.0,0.0,0.0,9.67
166,RETAIL,BRONX,2023,6,2020.44,0.47,349.79999999999995,0.0,0.0,0.0,157.88
166,RETAIL,BRONX,2023,7,1276.4200000000003,0.3,210.64,0.0,0.0,0.0,25.1
166,RETAIL,BRONX,2023,8,1871.6200000000003,0.44,318.2799999999999,0.0,0.0,0.0,49.38
166,RETAIL,BRONX,2023,9,925.41,0.22,159.93,0.0,0.0,0.0,-4.01
166,RETAIL,BRONX,2023,10,617.18,0.14,103.23999999999998,0.0,0.0,0.0,-50.39
166,RETAIL,BRONX,2023,11,747.8999999999999,0.17,132.36999999999998,0.0,0.0,0.0,-52.16
166,RETAIL,BRONX,2023,12,1126.21,0.26,199.57000000000002,0.0,0.0,0.0,-19.04
166,RETAIL,BRONX,2024,1,1012.27,0.24,173.54,0.0,0.0,0.0,-4.85
166,RETAIL,BRONX,2024,2,1180.51,0.28,197.48000000000002,0.0,0.0,0.0,30.56
166,RETAIL,BRONX,2024,3,835.97,0.19,141.89000000000001,0.0,0.0,0.0,-29.19
166,RETAIL,BRONX,2024,4,901.91,0.21,148.8,0.0,0.0,0.0,-4.04
166,RETAIL,BRONX,2024,5,1027.4699999999998,0.24,168.75,0.0,0.0,0.0,18.57
166,RETAIL,BRONX,2024,6,727.79,0.17,123.67000000000002,0.0,0.0,0.0,-63.98
166,RETAIL,BRONX,2024,7,1008.6099999999999,0.24,181.20999999999998,0.0,0.0,0.0,-20.98
166,RETAIL,BRONX,2024,8,1495.8400000000001,0.35,270.41999999999996,0.0,0.0,0.0,-20.08
166,RETAIL,BRONX,2024,9,633.6,0.15,119.38000000000001,0.0,0.0,0.0,-31.53
166,RETAIL,BRONX,2024,10,809.3500000000001,0.19,130.79,0.0,0.0,0.0,31.14
166,RETAIL,BRONX,2024,11,1465.32,0.34,243.32000000000002,0.0,0.0,0.0,95.92
166,RETAIL,BRONX,2024,12,1161.02,0.27,191.59000000000003,0.0,0.0,0.0,3.09
167,MIXED-USE,BROOKLYN,2022,1,330.71000000000004,0.08,57.2,0.0,0.0,0.0,
167,MIXED-USE,BROOKLYN,2022,2,245.60999999999999,0.06,43.43,0.0,0.0,0.0,
167,MIXED-USE,BROOKLYN,2022,3,436.81,0.1,76.0,0.0,0.0,0.0,
167,MIXED-USE,BROOKLYN,2022,4,296.34999999999997,0.07,52.81999999999999,0.0,0.0,0.0,
167,MIXED-USE,BROOKLYN,2022,5,206.05,0.05,33.84,0.0,0.0,0.0,
167,MIXED-USE,BROOKLYN,2022,6,284.93,0.07,51.60999999999999,0.0,0.0,0.0,
167,MIXED-USE,BROOKLYN,2022,7,343.19,0.08,56.040000000000006,0.0,0.0,0.0,
167,MIXED-USE,BROOKLYN,2022,8,466.28000000000003,0.11,78.18999999999998,0.0,0.0,0.0,
167,MIXED-USE,BROOKLYN,2022,9,309.18,0.07,52.22,0.0,0.0,0.0,
167,MIXED-USE,BROOKLYN,2022,10,452.6899999999999,0.11,73.08,0.0,0.0,0.0,
167,MIXED-USE,BROOKLYN,2022,11,503.10999999999996,0.12,87.09000000000002,0.0,0.0,0.0,
167,MIXED-USE,BROOKLYN,2022,12,433.12000000000006,0.1,75.21,0.0,0.0,0.0,
167,MIXED-USE,BROOKLYN,2023,1,301.73999999999995,0.07,52.85999999999999,0.0,0.0,0.0,-8.76
167,MIXED-USE,BROOKLYN,2023,2,305.58000000000004,0.07,52.519999999999996,0.0,0.0,0.0,24.42
167,MIXED-USE,BROOKLYN,2023,3,451.76000000000005,0.11,77.89,0.0,0.0,0.0,3.42
167,MIXED-USE,BROOKLYN,2023,4,307.06,0.07,48.12,0.0,0.0,0.0,3.61
167,MIXED-USE,BROOKLYN,2023,5,237.0,0.06,41.49000000000001,0.0,0.0,0.0,15.02
167,MIXED-USE,BROOKLYN,2023,6,694.13,0.16,120.01,0.0,0.0,0.0,143.61
167,MIXED-USE,BROOKLYN,2023,7,421.81,0.1,72.87,0.0,0.0,0.0,22.91
167,MIXED-USE,BROOKLYN,2023,8,568.0099999999999,0.13,99.58999999999999,0.0,0.0,0.0,21.82
167,MIXED-USE,BROOKLYN,2023,9,304.68999999999994,0.07,49.52,0.0,0.0,0.0,-1.45
167,MIXED-USE,BROOKLYN,2023,10,216.73000000000005,0.05,39.790000000000006,0.0,0.0,0.0,-52.12
167,MIXED-USE,BROOKLYN,2023,11,314.95,0.07,57.84,0.0,0.0,0.0,-37.4
167,MIXED-USE,BROOKLYN,2023,12,394.48999999999995,0.09,64.9,0.0,0.0,0.0,-8.92
167,MIXED-USE,BROOKLYN,2024,1,321.66,0.07,53.5,0.0,0.0,0.0,6.6
167,MIXED-USE,BROOKLYN,2024,2,385.56,0.09,65.25,0.0,0.0,0.0,26.17
167,MIXED-USE,BROOKLYN,2024,3,298.6,0.07,49.190000000000005,0.0,0.0,0.0,-33.9
167,MIXED-USE,BROOKLYN,2024,4,311.54999999999995,0.07,53.03000000000001,0.0,0.0,0.0,1.46
167,MIXED-USE,BROOKLYN,2024,5,323.34,0.08,53.65,0.0,0.0,0.0,36.43
167,MIXED-USE,BROOKLYN,2024,6,273.77,0.06,43.14,0.0,0.0,0.0,-60.56
167,MIXED-USE,BROOKLYN,2024,7,375.9800000000001,0.09,59.74000000000001,0.0,0.0,0.0,-10.87
167,MIXED-USE,BROOKLYN,2024,8,415.25,0.1,70.57,0.0,0.0,0.0,-26.89
167,MIXED-USE,BROOKLYN,2024,9,275.72999999999996,0.06,47.28,0.0,0.0,0.0,-9.5
167,MIXED-USE,BROOKLYN,2024,10,283.62,0.07,48.349999999999994,0.0,0.0,0.0,30.86
167,MIXED-USE,BROOKLYN,2024,11,419.65,0.1,72.89999999999999,0.0,0.0,0.0,33.24
167,MIXED-USE,BROOKLYN,2024,12,341.8,0.08,58.580000000000005,0.0,0.0,0.0,-13.36
168,RETAIL,MANHATTAN,2022,1,423.24,0.1,71.53,0.0,0.0,0.0,
168,RETAIL,MANHATTAN,2022,2,403.92,0.09,68.52999999999999,0.0,0.0,0.0,
168,RETAIL,MANHATTAN,2022,3,557.9699999999999,0.13,96.8,0.0,0.0,0.0,
168,RETAIL,MANHATTAN,2022,4,404.71,0.09,65.75,0.0,0.0,0.0,
168,RETAIL,MANHATTAN,2022,5,242.33,0.06,43.26,0.0,0.0,0.0,
168,RETAIL,MANHATTAN,2022,6,339.36,0.08,61.37,0.0,0.0,0.0,
168,RETAIL,MANHATTAN,2022,7,391.41,0.09,67.0,0.0,0.0,0.0,
168,RETAIL,MANHATTAN,2022,8,509.2000000000001,0.12,89.38000000000001,0.0,0.0,0.0,
168,RETAIL,MANHATTAN,2022,9,407.01,0.09,64.56,0.0,0.0,0.0,
168,RETAIL,MANHATTAN,2022,10,534.4799999999999,0.12,91.88999999999999,0.0,0.0,0.0,
168,RETAIL,MANHATTAN,2022,11,599.6200000000001,0.14,101.46000000000001,0.0,0.0,0.0,
168,RETAIL,MANHATTAN,2022,12,472.2,0.11,83.39,0.0,0.0,0.0,
168,RETAIL,MANHATTAN,2023,1,379.68,0.09,66.94,0.0,0.0,0.0,-10.29
168,RETAIL,MANHATTAN,2023,2,328.18,0.08,52.06,0.0,0.0,0.0,-18.75
168,RETAIL,MANHATTAN,2023,3,612.76,0.14,96.33,0.0,0.0,0.0,9.82
168,RETAIL,MANHATTAN,2023,4,374.47,0.09,65.74,0.0,0.0,0.0,-7.47
168,RETAIL,MANHATTAN,2023,5,336.15999999999997,0.08,55.220000000000006,0.0,0.0,0.0,38.72
168,RETAIL,MANHATTAN,2023,6,832.0799999999999,0.19,142.39999999999998,0.0,0.0,0.0,145.19
168,RETAIL,MANHATTAN,2023,7,554.6099999999999,0.13,91.44,0.0,0.0,0.0,41.7
168,RETAIL,MANHATTAN,2023,8,671.3999999999999,0.16,110.23,0.0,0.0,0.0,31.85
168,RETAIL,MANHATTAN,2023,9,311.15000000000003,0.07,53.14,0.0,0.0,0.0,-23.55
168,RETAIL,MANHATTAN,2023,10,247.2,0.06,42.91,0.0,0.0,0.0,-53.75
168,RETAIL,MANHATTAN,2023,11,377.53,0.09,61.02,0.0,0.0,0.0,-37.04
168,RETAIL,MANHATTAN,2023,12,516.01,0.12,77.71999999999998,0.0,0.0,0.0,9.28
168,RETAIL,MANHATTAN,2024,1,412.56999999999994,0.1,66.13000000000001,0.0,0.0,0.0,8.66
168,RETAIL,MANHATTAN,2024,2,473.84999999999997,0.11,80.52,0.0,0.0,0.0,44.39
168,RETAIL,MANHATTAN,2024,3,309.15999999999997,0.07,49.28999999999999,0.0,0.0,0.0,-49.55
168,RETAIL,MANHATTAN,2024,4,375.78000000000003,0.09,68.96,0.0,0.0,0.0,0.35
168,RETAIL,MANHATTAN,2024,5,407.81,0.1,65.1,0.0,0.0,0.0,21.31
168,RETAIL,MANHATTAN,2024,6,427.84,0.1,68.30000000000001,0.0,0.0,0.0,-48.58
168,RETAIL,MANHATTAN,2024,7,464.84999999999997,0.11,78.17,0.0,0.0,0.0,-16.18
168,RETAIL,MANHATTAN,2024,8,478.10999999999996,0.11,79.53999999999999,0.0,0.0,0.0,-28.79
168,RETAIL,MANHATTAN,2024,9,275.19,0.06,46.25,0.0,0.0,0.0,-11.56
168,RETAIL,MANHATTAN,2024,10,365.6,0.09,59.68,0.0,0.0,0.0,47.9
168,RETAIL,MANHATTAN,2024,11,494.62999999999994,0.12,81.92,0.0,0.0,0.0,31.02
168,RETAIL,MANHATTAN,2024,12,389.36000000000007,0.09,68.67999999999999,0.0,0.0,0.0,-24.54
169,GOVERNMENT,QUEENS,2022,1,364.81999999999994,0.09,63.14,0.0,0.0,0.0,
169,GOVERNMENT,QUEENS,2022,2,301.42,0.07,49.76,0.0,0.0,0.0,
169,GOVERNMENT,QUEENS,2022,3,501.5299999999999,0.12,84.74,0.0,0.0,0.0,
169,GOVERNMENT,QUEENS,2022,4,334.26,0.08,55.95,0.0,0.0,0.0,
169,GOVERNMENT,QUEENS,2022,5,285.2,0.07,49.93,0.0,0.0,0.0,
169,GOVERNMENT,QUEENS,2022,6,327.62,0.08,50.849999999999994,0.0,0.0,0.0,
169,GOVERNMENT,QUEENS,2022,7,303.82,0.07,47.31,0.0,0.0,0.0,
169,GOVERNMENT,QUEENS,2022,8,479.30999999999995,0.11,79.60000000000002,0.0,0.0,0.0,
169,GOVERNMENT,QUEENS,2022,9,380.7699999999999,0.09,64.53999999999999,0.0,0.0,0.0,
169,GOVERNMENT,QUEENS,2022,10,436.34999999999997,0.1,73.26,0.0,0.0,0.0,
169,GOVERNMENT,QUEENS,2022,11,529.54,0.12,94.14,0.0,0.0,0.0,
169,GOVERNMENT,QUEENS,2022,12,480.5299999999999,0.11,77.41000000000003,0.0,0.0,0.0,
169,GOVERNMENT,QUEENS,2023,1,327.55,0.08,59.260000000000005,0.0,0.0,0.0,-10.22
169,GOVERNMENT,QUEENS,2023,2,282.32000000000005,0.07,48.89,0.0,0.0,0.0,-6.34
169,GOVERNMENT,QUEENS,2023,3,519.84,0.12,91.48999999999998,0.0,0.0,0.0,3.65
169,GOVERNMENT,QUEENS,2023,4,350.67,0.08,62.150000000000006,0.0,0.0,0.0,4.91
169,GOVERNMENT,QUEENS,2023,5,279.90999999999997,0.07,46.18000000000001,0.0,0.0,0.0,-1.85
169,GOVERNMENT,QUEENS,2023,6,747.54,0.17,124.74,0.0,0.0,0.0,128.17
169,GOVERNMENT,QUEENS,2023,7,326.99,0.08,56.83,0.0,0.0,0.0,7.63
169,GOVERNMENT,QUEENS,2023,8,600.98,0.14,100.21999999999998,0.0,0.0,0.0,25.38
169,GOVERNMENT,QUEENS,2023,9,376.21,0.09,67.0,0.0,0.0,0.0,-1.2
169,GOVERNMENT,QUEENS,2023,10,259.92,0.06,45.51,0.0,0.0,0.0,-40.43
169,GOVERNMENT,QUEENS,2023,11,287.05,0.07,49.620000000000005,0.0,0.0,0.0,-45.79
169,GOVERNMENT,QUEENS,2023,12,498.11000000000007,0.12,81.57,0.0,0.0,0.0,3.66
169,GOVERNMENT,QUEENS,2024,1,414.19,0.1,66.85000000000001,0.0,0.0,0.0,26.45
169,GOVERNMENT,QUEENS,2024,2,416.49,0.1,66.08000000000001,0.0,0.0,0.0,47.52
169,GOVERNMENT,QUEENS,2024,3,290.33000000000004,0.07,50.019999999999996,0.0,0.0,0.0,-44.15
169,GOVERNMENT,QUEENS,2024,4,354.24,0.08,60.1,0.0,0.0,0.0,1.02
169,GOVERNMENT,QUEENS,2024,5,328.06,0.08,58.46999999999999,0.0,0.0,0.0,17.2
169,GOVERNMENT,QUEENS,2024,6,305.46000000000004,0.07,54.4,0.0,0.0,0.0,-59.14
169,GOVERNMENT,QUEENS,2024,7,283.63000000000005,0.07,48.15,0.0,0.0,0.0,-13.26
169,GOVERNMENT,QUEENS,2024,8,405.09999999999997,0.09,63.27,0.0,0.0,0.0,-32.59
169,GOVERNMENT,QUEENS,2024,9,277.69,0.06,46.13,0.0,0.0,0.0,-26.19
169,GOVERNMENT,QUEENS,2024,10,312.43000000000006,0.07,51.949999999999996,0.0,0.0,0.0,20.2
169,GOVERNMENT,QUEENS,2024,11,438.66999999999996,0.1,77.66000000000001,0.0,0.0,0.0,52.82
169,GOVERNMENT,QUEENS,2024,12,361.46,0.08,59.78,0.0,0.0,0.0,-27.43
170,RESIDENTIAL HIGH-RISE,BROOKLYN,2022,1,839.6899999999999,0.2,156.25,0.0,0.0,0.0,
170,RESIDENTIAL HIGH-RISE,BROOKLYN,2022,2,741.19,0.17,132.26,0.0,0.0,0.0,
170,RESIDENTIAL HIGH-RISE,BROOKLYN,2022,3,1114.39,0.26,184.93999999999997,0.0,0.0,0.0,
170,RESIDENTIAL HIGH-RISE,BROOKLYN,2022,4,774.67,0.18,130.44,0.0,0.0,0.0,
170,RESIDENTIAL HIGH-RISE,BROOKLYN,2022,5,639.71,0.15,88.35000000000001,0.0,0.0,0.0,
170,RESIDENTIAL HIGH-RISE,BROOKLYN,2022,6,492.63,0.11,90.22999999999999,0.0,0.0,0.0,
170,RESIDENTIAL HIGH-RISE,BROOKLYN,2022,7,892.16,0.21,160.37000000000003,0.0,0.0,0.0,
170,RESIDENTIAL HIGH-RISE,BROOKLYN,2022,8,945.0600000000001,0.22,155.12,0.0,0.0,0.0,
170,RESIDENTIAL HIGH-RISE,BROOKLYN,2022,9,741.5199999999999,0.17,131.72000000000003,0.0,0.0,0.0,
170,RESIDENTIAL HIGH-RISE,BROOKLYN,2022,10,795.71,0.19,128.39000000000001,0.0,0.0,0.0,
170,RESIDENTIAL HIGH-RISE,BROOKLYN,2022,11,856.2899999999998,0.2,145.92999999999998,0.0,0.0,0.0,
170,RESIDENTIAL HIGH-RISE,BROOKLYN,2022,12,1117.1199999999997,0.26,181.95999999999998,0.0,0.0,0.0,
170,RESIDENTIAL HIGH-RISE,BROOKLYN,2023,1,789.39,0.18,130.33999999999997,0.0,0.0,0.0,-5.99
170,RESIDENTIAL HIGH-RISE,BROOKLYN,2023,2,648.3,0.15,112.82000000000001,0.0,0.0,0.0,-12.53
170,RESIDENTIAL HIGH-RISE,BROOKLYN,2023,3,1067.83,0.25,177.56000000000003,0.0,0.0,0.0,-4.18
170,RESIDENTIAL HIGH-RISE,BROOKLYN,2023,4,411.23,0.1,69.52999999999999,0.0,0.0,0.0,-46.92
170,RESIDENTIAL HIGH-RISE,BROOKLYN,2023,5,656.78,0.15,108.32,0.0,0.0,0.0,2.67
170,RESIDENTIAL HIGH-RISE,BROOKLYN,2023,6,1783.6900000000003,0.42,299.67,0.0,0.0,0.0,262.07
170,RESIDENTIAL HIGH-RISE,BROOKLYN,2023,7,1015.9099999999999,0.24,175.53,0.0,0.0,0.0,13.87
170,RESIDENTIAL HIGH-RISE,BROOKLYN,2023,8,1131.54,0.26,196.95,0.0,0.0,0.0,19.73
170,RESIDENTIAL HIGH-RISE,BROOKLYN,2023,9,713.79,0.17,123.14999999999999,0.0,0.0,0.0,-3.74
170,RESIDENTIAL HIGH-RISE,BROOKLYN,2023,10,507.96000000000004,0.12,84.86999999999999,0.0,0.0,0.0,-36.16
170,RESIDENTIAL HIGH-RISE,BROOKLYN,2023,11,483.71,0.11,79.07,0.0,0.0,0.0,-43.51
170,RESIDENTIAL HIGH-RISE,BROOKLYN,2023,12,868.8899999999999,0.2,139.56,0.0,0.0,0.0,-22.22
170,RESIDENTIAL HIGH-RISE,BROOKLYN,2024,1,711.1,0.17,112.55999999999999,0.0,0.0,0.0,-9.92
170,RESIDENTIAL HIGH-RISE,BROOKLYN,2024,2,872.22,0.2,155.87,0.0,0.0,0.0,34.54
170,RESIDENTIAL HIGH-RISE,BROOKLYN,2024,3,698.16,0.16,126.90999999999998,0.0,0.0,0.0,-34.62
170,RESIDENTIAL HIGH-RISE,BROOKLYN,2024,4,622.0799999999999,0.14,97.93,0.0,0.0,0.0,51.27
170,RESIDENTIAL HIGH-RISE,BROOKLYN,2024,5,713.3200000000002,0.17,110.13999999999999,0.0,0.0,0.0,8.61
170,RESIDENTIAL HIGH-RISE,BROOKLYN,2024,6,823.66,0.19,141.84,0.0,0.0,0.0,-53.82
170,RESIDENTIAL HIGH-RISE,BROOKLYN,2024,7,864.5400000000001,0.2,142.06,0.0,0.0,0.0,-14.9
170,RESIDENTIAL HIGH-RISE,BROOKLYN,2024,8,977.1300000000001,0.23,166.85999999999999,0.0,0.0,0.0,-13.65
170,RESIDENTIAL HIGH-RISE,BROOKLYN,2024,9,467.92999999999995,0.11,88.44999999999999,0.0,0.0,0.0,-34.44
170,RESIDENTIAL HIGH-RISE,BROOKLYN,2024,10,717.99,0.17,111.64999999999999,0.0,0.0,0.0,41.35
170,RESIDENTIAL HIGH-RISE,BROOKLYN,2024,11,943.1400000000001,0.22,165.85999999999999,0.0,0.0,0.0,94.98
170,RESIDENTIAL HIGH-RISE,BROOKLYN,2024,12,582.73,0.14,96.01,0.0,0.0,0.0,-32.93
171,GOVERNMENT,MANHATTAN,2022,1,296.93999999999994,0.07,48.71,0.0,0.0,0.0,
171,GOVERNMENT,MANHATTAN,2022,2,277.14,0.06,47.28999999999999,0.0,0.0,0.0,
171,GOVERNMENT,MANHATTAN,2022,3,410.59000000000003,0.1,69.88000000000001,0.0,0.0,0.0,
171,GOVERNMENT,MANHATTAN,2022,4,206.58999999999997,0.05,36.730000000000004,0.0,0.0,0.0,
171,GOVERNMENT,MANHATTAN,2022,5,217.71,0.05,38.339999999999996,0.0,0.0,0.0,
171,GOVERNMENT,MANHATTAN,2022,6,287.49,0.07,48.43000000000001,0.0,0.0,0.0,
171,GOVERNMENT,MANHATTAN,2022,7,355.3,0.08,67.55000000000001,0.0,0.0,0.0,
171,GOVERNMENT,MANHATTAN,2022,8,362.15999999999997,0.08,57.760000000000005,0.0,0.0,0.0,
